Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
7148.0,19261.0,4831.0,Self-employed,37.0,Married,0.0,670.0,1.0,0.39,11886.0,30766.0,30529.0,12.0,Home,Urban,Not Graduate,Male,Business,No
7149.0,9672.0,6801.0,Unemployed,58.0,Single,3.0,615.0,,0.24,10050.0,33874.0,36905.0,12.0,Business,,Not Graduate,Male,Unemployed,No
7150.0,11335.0,573.0,Self-employed,39.0,Married,3.0,,0.0,0.14,15291.0,44169.0,17004.0,24.0,Business,Semiurban,Graduate,Male,Private,Yes
7151.0,14603.0,6540.0,Contract,50.0,Single,3.0,567.0,4.0,0.55,17502.0,35462.0,22221.0,60.0,Business,Urban,Graduate,Male,MNC,No
7152.0,3410.0,,Contract,58.0,Married,1.0,692.0,4.0,0.38,3668.0,45395.0,8254.0,,Home,Rural,Graduate,,MNC,No
7153.0,4925.0,8223.0,,29.0,Married,3.0,759.0,0.0,0.57,10075.0,,5307.0,36.0,Business,Semiurban,Not Graduate,Female,MNC,No
7154.0,17107.0,5415.0,Contract,21.0,Married,0.0,778.0,4.0,0.4,9911.0,40165.0,36028.0,84.0,Personal,Urban,Not Graduate,Female,Unemployed,Yes
7155.0,16175.0,1915.0,Salaried,21.0,Married,3.0,695.0,0.0,0.53,3100.0,17725.0,2083.0,84.0,Education,Rural,Graduate,,Business,No
7156.0,15007.0,125.0,Unemployed,35.0,,3.0,691.0,3.0,0.58,14131.0,1950.0,36323.0,60.0,Car,Rural,Not Graduate,Female,Business,No
7157.0,13656.0,7965.0,Salaried,40.0,Single,3.0,746.0,4.0,0.25,17697.0,34867.0,22509.0,24.0,Home,Urban,Graduate,Male,Unemployed,No
7158.0,2066.0,8167.0,Self-employed,53.0,Married,3.0,552.0,4.0,0.34,9553.0,28455.0,19915.0,84.0,Home,Rural,Graduate,,Government,No
7159.0,4908.0,8780.0,Salaried,50.0,Single,0.0,792.0,2.0,0.51,4235.0,28191.0,19001.0,48.0,Car,Semiurban,Graduate,,MNC,No
7160.0,10390.0,8189.0,Salaried,,Married,2.0,,0.0,0.48,9953.0,40575.0,12191.0,84.0,Business,,Not Graduate,Female,MNC,No
7161.0,6810.0,1081.0,Contract,59.0,Married,2.0,746.0,1.0,0.58,1659.0,19342.0,14403.0,12.0,Business,Rural,Graduate,Female,,No
7162.0,4381.0,965.0,Contract,31.0,,3.0,639.0,3.0,0.51,16865.0,,9977.0,72.0,Car,Urban,Graduate,Male,Government,No
7163.0,6015.0,564.0,,,Married,3.0,698.0,2.0,0.58,,18173.0,27560.0,,Home,Rural,Not Graduate,Male,Private,No
7164.0,17707.0,5895.0,Contract,21.0,Married,,751.0,0.0,0.26,5396.0,10266.0,,12.0,Car,Semiurban,Graduate,Male,,Yes
7165.0,14865.0,1240.0,Contract,45.0,Married,3.0,558.0,2.0,0.18,7958.0,21301.0,24807.0,12.0,Home,Rural,Graduate,Male,Private,No
7166.0,8907.0,4687.0,Salaried,42.0,Married,1.0,705.0,4.0,0.41,12117.0,30533.0,,84.0,Car,Rural,Graduate,Male,Business,No
7167.0,11567.0,5902.0,Contract,40.0,Single,2.0,566.0,4.0,0.57,19183.0,45999.0,38369.0,36.0,,Semiurban,Graduate,Male,MNC,No
7168.0,16272.0,2421.0,Unemployed,48.0,Married,0.0,760.0,0.0,0.11,10705.0,49909.0,12391.0,,Personal,Urban,Graduate,Male,Private,Yes
7169.0,2854.0,7153.0,Unemployed,49.0,Married,3.0,623.0,4.0,0.34,3892.0,4356.0,20126.0,12.0,Car,Urban,Graduate,Male,,No
7170.0,13654.0,9176.0,Contract,34.0,Single,3.0,721.0,0.0,0.22,15664.0,36044.0,4965.0,48.0,Education,Urban,Graduate,Male,Business,Yes
7171.0,3542.0,530.0,Self-employed,45.0,Married,3.0,558.0,3.0,0.57,14823.0,31333.0,1558.0,48.0,Car,Semiurban,Graduate,Female,Government,No
7172.0,13474.0,4805.0,Salaried,29.0,Single,,785.0,3.0,0.15,10604.0,44125.0,36898.0,36.0,Car,Rural,Not Graduate,Female,MNC,Yes
7173.0,12844.0,7967.0,,33.0,Married,3.0,727.0,0.0,0.2,770.0,48886.0,8907.0,48.0,Personal,Rural,Graduate,Male,Private,No
7174.0,9249.0,2785.0,Self-employed,47.0,Single,3.0,673.0,0.0,0.57,9553.0,25225.0,14027.0,60.0,Home,Semiurban,Graduate,Male,,No
7175.0,7475.0,8320.0,,30.0,Married,1.0,,3.0,0.16,17248.0,9531.0,7623.0,,Business,Urban,Graduate,Male,Business,Yes
7176.0,15406.0,3608.0,Salaried,25.0,Married,0.0,592.0,3.0,0.37,,15158.0,13841.0,24.0,Education,Rural,Graduate,Female,Government,No
7177.0,4026.0,2844.0,Self-employed,39.0,Single,1.0,587.0,2.0,0.47,7634.0,20181.0,11510.0,12.0,Personal,Urban,,Female,Private,No
7178.0,8468.0,4778.0,Contract,47.0,Single,0.0,627.0,1.0,0.46,14892.0,29058.0,23861.0,60.0,Education,Urban,Graduate,Male,Business,Yes
7179.0,2198.0,778.0,Salaried,39.0,Married,2.0,673.0,3.0,,7878.0,18320.0,13938.0,24.0,Education,Rural,Graduate,Female,Unemployed,No
7180.0,12998.0,9736.0,Self-employed,38.0,Married,2.0,754.0,0.0,0.5,1894.0,4650.0,34668.0,12.0,Business,Urban,Graduate,Male,Business,Yes
7181.0,16501.0,5048.0,Contract,35.0,Married,3.0,724.0,0.0,0.48,17769.0,24504.0,7833.0,12.0,Car,Rural,Graduate,Male,MNC,No
7182.0,5394.0,6117.0,Salaried,27.0,Married,0.0,755.0,0.0,0.46,9219.0,29530.0,37527.0,,Home,Rural,Graduate,Female,Government,Yes
7183.0,5804.0,9438.0,Self-employed,40.0,Single,3.0,726.0,3.0,0.51,17633.0,16492.0,14149.0,72.0,Home,Urban,Graduate,Male,Unemployed,No
7184.0,2098.0,7014.0,Salaried,26.0,Single,0.0,661.0,4.0,0.59,4393.0,16817.0,34412.0,72.0,Business,Urban,,Male,Private,No
7185.0,9691.0,1523.0,Salaried,45.0,Single,0.0,611.0,0.0,0.47,13414.0,49433.0,22250.0,24.0,Home,Urban,,Female,Private,No
7186.0,13492.0,7800.0,Salaried,36.0,Single,3.0,,3.0,0.46,13807.0,48815.0,11580.0,84.0,Home,Semiurban,Graduate,Male,Unemployed,No
7187.0,13705.0,9277.0,Unemployed,51.0,,0.0,571.0,3.0,0.24,4373.0,26759.0,1387.0,48.0,Home,Rural,Graduate,Female,Business,No
7188.0,,6910.0,,24.0,Married,3.0,662.0,3.0,,8397.0,26243.0,22005.0,72.0,Education,Semiurban,Graduate,Male,Government,Yes
7189.0,6987.0,9295.0,Salaried,47.0,Single,2.0,771.0,1.0,0.14,14440.0,31117.0,34362.0,60.0,Education,Rural,Not Graduate,Male,Private,No
7190.0,2851.0,483.0,Salaried,42.0,Married,2.0,703.0,3.0,0.53,5765.0,33606.0,,60.0,Personal,Urban,Graduate,Female,Government,No
7191.0,6757.0,8365.0,Salaried,53.0,Single,0.0,572.0,4.0,0.31,12419.0,21481.0,36415.0,12.0,Business,Rural,Not Graduate,Male,Private,No
7192.0,17784.0,2479.0,,46.0,Single,3.0,608.0,0.0,0.26,17703.0,340.0,9255.0,36.0,Personal,Rural,Graduate,,Government,No
7193.0,10151.0,8429.0,Self-employed,,,2.0,720.0,4.0,0.55,3367.0,17012.0,12207.0,60.0,Car,Urban,Not Graduate,Male,Private,No
7194.0,,5096.0,Salaried,40.0,Married,3.0,696.0,2.0,0.35,5931.0,25994.0,34743.0,84.0,Home,Urban,Graduate,Female,Government,No
7195.0,15119.0,5788.0,Salaried,56.0,Married,2.0,,4.0,0.5,256.0,5922.0,37529.0,72.0,Car,Rural,Not Graduate,Male,Business,No
7196.0,19334.0,3638.0,Self-employed,30.0,Married,0.0,656.0,4.0,0.54,2105.0,,17876.0,60.0,Car,Urban,Graduate,Male,Private,No
7197.0,13512.0,5542.0,Salaried,40.0,Married,3.0,702.0,0.0,0.2,9886.0,6928.0,29679.0,48.0,Home,Rural,Graduate,Female,Private,Yes
7198.0,14881.0,4117.0,Contract,50.0,Single,0.0,685.0,,0.29,11956.0,38121.0,12725.0,12.0,Personal,Urban,Graduate,Male,Business,Yes
7199.0,14476.0,,Salaried,25.0,Married,3.0,641.0,0.0,0.36,15344.0,29798.0,8829.0,60.0,Business,Semiurban,Graduate,Female,MNC,Yes
7200.0,13469.0,3267.0,Salaried,46.0,Married,0.0,644.0,0.0,0.45,17676.0,26995.0,24090.0,72.0,Car,Semiurban,Graduate,Female,Private,No
7201.0,16282.0,3819.0,Self-employed,38.0,Married,0.0,771.0,4.0,0.2,13289.0,47294.0,23825.0,72.0,Car,Urban,Not Graduate,Male,Private,Yes
7202.0,11910.0,2296.0,Contract,30.0,Married,2.0,759.0,0.0,0.18,6554.0,1879.0,25368.0,12.0,Home,Rural,Graduate,Male,MNC,No
7203.0,7871.0,1193.0,Self-employed,33.0,Single,3.0,645.0,2.0,0.32,3015.0,32497.0,3013.0,36.0,Business,Urban,Graduate,Male,Unemployed,Yes
7204.0,13706.0,7110.0,Salaried,39.0,Married,3.0,772.0,3.0,0.52,14393.0,5338.0,9269.0,60.0,Car,Rural,Graduate,Male,Private,No
7205.0,8886.0,,Self-employed,45.0,Married,3.0,603.0,1.0,0.14,18944.0,9602.0,25019.0,24.0,,Urban,Not Graduate,Male,Business,Yes
7206.0,7989.0,7114.0,Salaried,58.0,Married,3.0,744.0,1.0,0.14,8995.0,,24926.0,84.0,Personal,Semiurban,Graduate,Female,Unemployed,Yes
7207.0,8897.0,1636.0,Salaried,30.0,Single,3.0,765.0,0.0,0.13,15077.0,41322.0,16250.0,,Business,,Graduate,,Business,Yes
7208.0,15808.0,4618.0,Salaried,27.0,Married,0.0,569.0,3.0,0.22,5919.0,36652.0,7680.0,72.0,Home,Semiurban,Graduate,Female,Business,No
7209.0,,1144.0,Self-employed,41.0,,3.0,698.0,1.0,0.5,1182.0,14330.0,21460.0,48.0,Education,,Graduate,Female,Government,No
7210.0,18615.0,,Salaried,46.0,Single,1.0,627.0,2.0,0.48,12108.0,21968.0,25518.0,12.0,Car,Semiurban,Graduate,Male,Private,No
7211.0,16653.0,1496.0,Contract,52.0,Married,1.0,630.0,0.0,0.39,3185.0,15493.0,36352.0,84.0,Car,Semiurban,Not Graduate,Female,Private,No
7212.0,18971.0,3639.0,Self-employed,22.0,Married,0.0,665.0,0.0,0.14,,12809.0,7738.0,72.0,Education,Rural,Graduate,Female,Unemployed,Yes
7213.0,11183.0,7832.0,Salaried,54.0,Single,0.0,759.0,4.0,0.56,15110.0,49131.0,26664.0,24.0,Education,Urban,Graduate,Male,Private,No
7214.0,,9897.0,Unemployed,37.0,Married,0.0,602.0,4.0,0.6,1246.0,14550.0,9114.0,84.0,,Rural,Not Graduate,Male,Private,No
7215.0,3326.0,2457.0,Salaried,50.0,Married,0.0,793.0,2.0,0.35,16869.0,20726.0,22247.0,60.0,Business,Rural,Graduate,,Business,No
7216.0,14826.0,,Salaried,24.0,Married,1.0,680.0,1.0,0.55,9011.0,,11846.0,36.0,Business,Semiurban,Graduate,,Private,No
7217.0,12641.0,4885.0,Contract,43.0,Single,2.0,777.0,2.0,0.37,7267.0,12974.0,9657.0,12.0,Home,Rural,Not Graduate,Female,Private,Yes
7218.0,10390.0,,Salaried,22.0,Single,0.0,752.0,0.0,0.57,17100.0,24881.0,34547.0,12.0,Car,Semiurban,Not Graduate,Male,Government,No
7219.0,4369.0,4181.0,Self-employed,25.0,Married,0.0,780.0,1.0,0.51,19942.0,43981.0,32097.0,36.0,Car,Rural,Graduate,Male,MNC,Yes
7220.0,4979.0,,Contract,38.0,Single,0.0,595.0,1.0,0.59,6412.0,27208.0,23743.0,36.0,Business,Urban,Graduate,Female,Private,No
7221.0,15920.0,1757.0,Salaried,35.0,Married,2.0,695.0,4.0,0.57,12435.0,9244.0,32250.0,,Business,Rural,Not Graduate,Male,Private,No
7222.0,4578.0,6545.0,Self-employed,39.0,Single,0.0,,0.0,0.55,3089.0,39713.0,30433.0,60.0,,Urban,Graduate,Male,Business,No
7223.0,3077.0,9545.0,,59.0,Married,3.0,565.0,4.0,0.28,6023.0,30115.0,9782.0,24.0,Home,Urban,Not Graduate,Male,Business,No
7224.0,19682.0,5392.0,Contract,56.0,Married,1.0,717.0,0.0,0.14,16878.0,,34393.0,24.0,Home,Urban,Graduate,Male,Private,Yes
7225.0,10500.0,7286.0,Self-employed,50.0,Single,3.0,567.0,4.0,0.59,,3008.0,,36.0,Car,Urban,Graduate,Female,Private,No
7226.0,4586.0,5761.0,Salaried,58.0,Married,2.0,662.0,0.0,0.32,3968.0,12250.0,3382.0,12.0,Business,Urban,Not Graduate,Male,Private,No
7227.0,12789.0,6878.0,Salaried,24.0,Married,2.0,717.0,3.0,0.11,13425.0,29656.0,4094.0,84.0,Education,Rural,,Male,MNC,Yes
7228.0,4482.0,2713.0,Self-employed,40.0,Married,3.0,553.0,,,,37235.0,31913.0,84.0,,Urban,Not Graduate,Male,Government,No
7229.0,7324.0,8105.0,Salaried,,Married,1.0,726.0,0.0,0.2,628.0,8864.0,27118.0,60.0,Car,Urban,Graduate,Female,Unemployed,Yes
7230.0,18377.0,5511.0,Salaried,40.0,Single,0.0,560.0,0.0,0.26,10338.0,48367.0,21600.0,48.0,Home,Urban,Not Graduate,Female,Business,No
7231.0,11647.0,1769.0,Self-employed,55.0,Married,0.0,577.0,3.0,0.21,3762.0,47346.0,16845.0,84.0,Home,Urban,Not Graduate,Male,,No
7232.0,15806.0,9737.0,Salaried,54.0,Married,3.0,562.0,1.0,0.25,16626.0,19722.0,22334.0,12.0,Car,Urban,Not Graduate,Female,Private,No
7233.0,4493.0,1343.0,Contract,59.0,Married,1.0,617.0,0.0,,8814.0,25574.0,13141.0,72.0,,Urban,Graduate,Female,Business,No
7234.0,8730.0,7487.0,Salaried,51.0,Single,2.0,738.0,4.0,0.21,18765.0,15199.0,7764.0,12.0,Business,,Graduate,Male,Private,Yes
7235.0,7594.0,2691.0,Salaried,58.0,Married,3.0,713.0,3.0,0.32,19516.0,42841.0,28453.0,36.0,Car,Urban,Graduate,Female,Government,No
7236.0,14670.0,6217.0,Self-employed,59.0,Married,3.0,681.0,2.0,0.47,7969.0,49257.0,34716.0,24.0,Education,Rural,Graduate,Male,Private,No
7237.0,9998.0,1477.0,Contract,21.0,Single,0.0,730.0,1.0,0.6,9519.0,21090.0,19434.0,72.0,Car,Urban,,Male,Private,No
7238.0,4490.0,4519.0,Contract,29.0,Single,1.0,626.0,4.0,0.41,13313.0,40191.0,9801.0,72.0,Education,Urban,Not Graduate,Male,Government,No
7239.0,15918.0,7098.0,Salaried,55.0,Married,1.0,586.0,2.0,0.55,1462.0,49935.0,22386.0,12.0,,Urban,Not Graduate,Male,Government,No
7240.0,13517.0,574.0,Unemployed,43.0,Married,3.0,704.0,0.0,0.1,14424.0,39672.0,25000.0,24.0,Home,Rural,Graduate,Male,Government,Yes
7241.0,17355.0,1454.0,Salaried,35.0,Married,1.0,620.0,1.0,,6553.0,12967.0,8664.0,84.0,Education,Semiurban,Not Graduate,Male,Government,No
7242.0,10390.0,9676.0,Contract,24.0,Married,1.0,786.0,1.0,0.26,19278.0,38317.0,9712.0,24.0,Personal,Semiurban,Graduate,Male,Unemployed,Yes
7243.0,2979.0,3656.0,Self-employed,24.0,Married,0.0,631.0,4.0,0.1,6429.0,11520.0,38421.0,72.0,Personal,Rural,Graduate,Male,Business,No
7244.0,8624.0,1167.0,Self-employed,40.0,Married,0.0,692.0,0.0,0.34,7869.0,2861.0,36397.0,12.0,Education,Urban,Not Graduate,,MNC,No
7245.0,10042.0,9000.0,Salaried,31.0,Married,1.0,777.0,3.0,0.14,1843.0,21694.0,22058.0,72.0,Personal,Urban,Graduate,Male,Government,Yes
7246.0,7313.0,9198.0,Self-employed,52.0,Single,0.0,586.0,3.0,,18276.0,36658.0,38143.0,84.0,Car,Urban,Graduate,Female,Private,No
7247.0,7876.0,986.0,Salaried,41.0,Married,0.0,,2.0,0.53,17169.0,14670.0,35843.0,84.0,Business,Urban,Graduate,Female,Business,No
7248.0,12814.0,275.0,Self-employed,,Married,3.0,743.0,4.0,0.17,12118.0,3823.0,22796.0,48.0,Education,,Not Graduate,Male,Government,Yes
7249.0,13314.0,9769.0,Self-employed,25.0,Married,1.0,600.0,1.0,0.49,11492.0,10232.0,27171.0,48.0,Personal,Urban,Graduate,Female,Private,Yes
7250.0,14004.0,3156.0,Salaried,41.0,,1.0,,,0.57,19517.0,49752.0,23357.0,48.0,Education,Rural,Graduate,Male,Government,No
7251.0,12161.0,3126.0,Salaried,46.0,Married,0.0,719.0,0.0,0.21,17275.0,23767.0,2186.0,,Education,Rural,Graduate,Female,Private,Yes
7252.0,8965.0,5445.0,Salaried,37.0,Married,2.0,711.0,1.0,0.45,6895.0,45591.0,35034.0,84.0,Business,Rural,Not Graduate,Male,Private,No
7253.0,5578.0,661.0,Salaried,52.0,Married,1.0,593.0,4.0,0.16,290.0,18665.0,33357.0,48.0,Home,Rural,,Male,Private,No
7254.0,9778.0,4498.0,Contract,43.0,Married,2.0,646.0,3.0,0.55,4012.0,30667.0,6046.0,48.0,Education,Urban,,Female,Government,No
7255.0,12189.0,1640.0,Salaried,49.0,Single,3.0,701.0,2.0,0.43,4239.0,30549.0,23212.0,84.0,Home,Rural,Graduate,Male,,No
7256.0,2806.0,8942.0,Self-employed,39.0,Single,2.0,625.0,4.0,0.31,,10871.0,1746.0,12.0,Car,Semiurban,Not Graduate,Female,Private,Yes
7257.0,10930.0,3600.0,Contract,58.0,Married,1.0,648.0,2.0,0.39,2699.0,5521.0,4910.0,84.0,Personal,Semiurban,Not Graduate,Male,Government,No
7258.0,2769.0,773.0,Salaried,23.0,Married,0.0,748.0,0.0,0.59,6987.0,19422.0,14402.0,12.0,Car,Urban,Not Graduate,Male,Government,No
7259.0,15224.0,5789.0,Unemployed,59.0,Married,3.0,686.0,4.0,0.16,1831.0,44333.0,31938.0,84.0,Education,Semiurban,Graduate,Female,MNC,Yes
7260.0,7451.0,,Unemployed,30.0,Married,0.0,607.0,4.0,0.26,1462.0,3065.0,24163.0,48.0,Education,Urban,Graduate,Male,Private,No
7261.0,6793.0,3155.0,Salaried,25.0,Single,3.0,575.0,2.0,0.46,17790.0,16898.0,34056.0,48.0,Education,Urban,Not Graduate,Male,MNC,No
7262.0,2201.0,6056.0,Self-employed,23.0,Married,0.0,590.0,0.0,0.48,18546.0,48737.0,34525.0,84.0,Personal,Semiurban,Not Graduate,Male,Business,No
7263.0,13586.0,7716.0,Salaried,23.0,Single,1.0,692.0,3.0,0.43,12506.0,6190.0,,36.0,Home,Urban,Graduate,Female,Unemployed,No
7264.0,19957.0,,Contract,22.0,Single,0.0,648.0,4.0,0.44,8643.0,48815.0,14176.0,60.0,Business,Urban,Graduate,Female,Government,No
7265.0,10791.0,,Self-employed,55.0,Married,0.0,780.0,4.0,0.55,1977.0,21976.0,38707.0,12.0,Personal,Urban,Graduate,Male,Private,No
7266.0,9043.0,5173.0,Salaried,39.0,Single,0.0,665.0,2.0,0.37,16093.0,7234.0,,36.0,Home,Urban,Graduate,,Unemployed,No
7267.0,,3631.0,Salaried,23.0,Single,1.0,755.0,2.0,0.51,13950.0,33303.0,14139.0,84.0,Home,Urban,Graduate,Male,Private,No
7268.0,15965.0,7313.0,Salaried,21.0,Married,0.0,665.0,3.0,0.56,5359.0,8760.0,19184.0,24.0,Car,Semiurban,Not Graduate,Female,MNC,No
7269.0,7596.0,1176.0,Salaried,35.0,Married,0.0,682.0,3.0,0.11,3186.0,44331.0,35656.0,48.0,Personal,Urban,Graduate,Male,MNC,No
7270.0,13494.0,,Self-employed,48.0,Married,0.0,672.0,4.0,0.35,8023.0,4929.0,2175.0,,Education,Urban,Not Graduate,Male,Private,No
7271.0,10051.0,4035.0,Contract,,Single,3.0,725.0,3.0,0.24,9441.0,5806.0,34564.0,48.0,Home,Urban,Graduate,Male,Unemployed,No
7272.0,13653.0,6546.0,Self-employed,45.0,Married,0.0,592.0,1.0,0.17,5783.0,30765.0,20830.0,24.0,Education,Urban,Graduate,,Business,No
7273.0,17920.0,346.0,Contract,21.0,Married,1.0,601.0,4.0,0.28,1255.0,4955.0,37028.0,12.0,Business,Rural,Graduate,Male,Private,No
7274.0,16569.0,1664.0,Self-employed,32.0,Married,0.0,619.0,3.0,0.31,17430.0,1416.0,26043.0,,Personal,Semiurban,Graduate,Male,Private,Yes
7275.0,11510.0,9777.0,Salaried,47.0,Single,0.0,,4.0,0.53,17636.0,37638.0,29242.0,12.0,Personal,Urban,Graduate,Male,MNC,No
7276.0,6818.0,2356.0,Salaried,23.0,Single,1.0,632.0,3.0,0.2,16720.0,10330.0,37217.0,84.0,Personal,Urban,Not Graduate,Female,MNC,No
7277.0,2406.0,,Contract,31.0,Single,1.0,747.0,4.0,0.46,14797.0,10310.0,1730.0,48.0,Car,Urban,Graduate,,Government,No
7278.0,19216.0,2722.0,Self-employed,39.0,Single,3.0,558.0,4.0,0.57,12116.0,29751.0,34635.0,36.0,Home,Semiurban,Graduate,Male,Private,No
7279.0,18381.0,9458.0,Salaried,29.0,Single,1.0,645.0,3.0,0.21,15538.0,,1460.0,72.0,Personal,Semiurban,Graduate,Female,Private,No
7280.0,16512.0,3300.0,Contract,37.0,Single,0.0,705.0,,0.57,4761.0,24561.0,37482.0,,Car,Urban,Graduate,Female,Government,No
7281.0,2417.0,8781.0,,44.0,Married,0.0,645.0,4.0,0.57,19996.0,10331.0,12878.0,24.0,Home,Rural,Graduate,Female,Private,No
7282.0,10130.0,305.0,Unemployed,28.0,Married,2.0,665.0,4.0,0.13,2099.0,,7576.0,12.0,Personal,Rural,,Female,Private,No
7283.0,8881.0,3042.0,Salaried,58.0,Married,1.0,742.0,4.0,0.21,7634.0,11841.0,11529.0,24.0,Business,Urban,Graduate,Male,Government,No
7284.0,17708.0,3117.0,Self-employed,34.0,Married,3.0,605.0,3.0,0.55,7235.0,45021.0,5654.0,48.0,Education,Rural,Graduate,Male,Government,Yes
7285.0,13001.0,9739.0,Contract,,Single,3.0,740.0,0.0,0.52,15523.0,43713.0,35325.0,84.0,Home,Rural,Graduate,Male,Private,No
7286.0,,3096.0,Self-employed,24.0,Single,0.0,586.0,0.0,0.33,16616.0,37089.0,15652.0,,Car,Semiurban,Not Graduate,Male,Unemployed,No
7287.0,19053.0,2046.0,Salaried,,Single,3.0,745.0,4.0,0.26,16058.0,43355.0,14728.0,12.0,Car,Urban,Graduate,Male,,Yes
7288.0,18517.0,2655.0,Contract,51.0,Married,3.0,591.0,,0.35,15588.0,27191.0,6684.0,84.0,Personal,Rural,Graduate,Male,Business,No
7289.0,7091.0,7007.0,Self-employed,28.0,Single,2.0,617.0,4.0,0.15,18235.0,2338.0,28984.0,24.0,Car,Rural,Graduate,Male,Private,No
7290.0,9254.0,7309.0,Unemployed,33.0,,1.0,647.0,2.0,0.22,17859.0,14676.0,38369.0,,Home,Semiurban,Graduate,Female,Private,No
7291.0,8770.0,2285.0,Unemployed,,Married,0.0,603.0,1.0,0.14,15474.0,3809.0,9776.0,12.0,Business,Semiurban,Not Graduate,,Private,No
7292.0,7774.0,4130.0,Unemployed,46.0,Single,1.0,694.0,0.0,0.48,13265.0,12599.0,10357.0,36.0,Home,Urban,Not Graduate,Male,MNC,No
7293.0,8310.0,6903.0,Salaried,21.0,Married,0.0,627.0,4.0,0.5,16885.0,40629.0,31822.0,72.0,Home,,Graduate,Male,Unemployed,No
7294.0,8371.0,6549.0,Salaried,43.0,Married,2.0,576.0,3.0,0.27,10821.0,13083.0,34650.0,84.0,Home,Urban,Not Graduate,Female,Business,No
7295.0,4198.0,3155.0,Salaried,,Single,0.0,575.0,0.0,0.32,17281.0,5810.0,2183.0,84.0,Home,Semiurban,Graduate,Male,Business,No
7296.0,7031.0,9986.0,,44.0,Single,3.0,705.0,3.0,0.34,19717.0,4269.0,28440.0,24.0,Home,Rural,Graduate,Male,MNC,No
7297.0,11452.0,8320.0,Contract,36.0,Married,0.0,740.0,3.0,0.26,19467.0,22745.0,8831.0,72.0,Personal,Rural,,Female,Unemployed,Yes
7298.0,9645.0,2357.0,Contract,21.0,Single,3.0,776.0,1.0,0.3,4811.0,42384.0,22508.0,48.0,Education,Urban,Not Graduate,Male,Business,Yes
7299.0,9863.0,8462.0,Contract,31.0,Married,2.0,743.0,1.0,0.29,7950.0,3018.0,21555.0,48.0,Personal,Rural,Not Graduate,Female,Private,No
7300.0,10051.0,4334.0,Self-employed,42.0,Married,3.0,637.0,3.0,0.34,18039.0,,18519.0,48.0,Business,Urban,Not Graduate,Female,Private,No
7301.0,6423.0,7115.0,Salaried,37.0,Married,3.0,562.0,3.0,0.37,6816.0,29754.0,22004.0,36.0,Business,Urban,Graduate,Male,Private,No
7302.0,5432.0,7638.0,Salaried,31.0,Single,,675.0,1.0,0.32,14965.0,24186.0,9969.0,24.0,Home,Rural,Graduate,Female,Unemployed,Yes
7303.0,,325.0,Contract,27.0,Married,0.0,678.0,2.0,0.34,6586.0,42657.0,,72.0,Business,Urban,Not Graduate,Male,Business,No
7304.0,6300.0,8782.0,Contract,54.0,Single,3.0,672.0,0.0,0.42,13015.0,33588.0,9713.0,24.0,Business,Rural,Graduate,,MNC,No
7305.0,8975.0,3719.0,Salaried,54.0,Single,0.0,625.0,0.0,0.49,3367.0,,29180.0,48.0,Car,Semiurban,Graduate,Female,Business,No
7306.0,7233.0,1668.0,Salaried,45.0,Married,0.0,554.0,4.0,,18718.0,,39249.0,84.0,Home,Urban,Graduate,Female,MNC,No
7307.0,19324.0,5080.0,Salaried,45.0,Single,1.0,,4.0,0.58,7269.0,44075.0,25503.0,12.0,Business,Urban,Graduate,Male,,No
7308.0,18898.0,3801.0,Salaried,54.0,Single,0.0,578.0,0.0,0.45,5168.0,43132.0,7007.0,48.0,Home,Urban,Graduate,Female,Business,No
7309.0,7663.0,6672.0,Salaried,30.0,Married,3.0,,1.0,0.48,17192.0,29068.0,27664.0,12.0,Business,Rural,Graduate,Female,Private,No
7310.0,5908.0,6281.0,Salaried,23.0,Married,3.0,742.0,3.0,0.2,5172.0,5913.0,2768.0,24.0,Car,Rural,Not Graduate,Female,Unemployed,No
7311.0,11335.0,8962.0,Contract,29.0,Married,0.0,767.0,3.0,0.13,4954.0,32365.0,37554.0,36.0,Car,Urban,Graduate,Female,Private,Yes
7312.0,5375.0,3031.0,Contract,56.0,Single,2.0,770.0,0.0,0.22,13789.0,20044.0,23242.0,12.0,Car,Semiurban,Graduate,Male,Government,Yes
7313.0,7068.0,6443.0,Salaried,50.0,Married,3.0,695.0,1.0,0.4,8567.0,21621.0,16702.0,12.0,Personal,Urban,Graduate,Female,Government,No
7314.0,,270.0,Salaried,52.0,Married,0.0,735.0,4.0,0.14,7970.0,12322.0,17724.0,12.0,Home,Urban,Graduate,Male,Private,Yes
7315.0,17110.0,5048.0,Salaried,44.0,Married,3.0,687.0,1.0,0.12,14272.0,46668.0,21553.0,48.0,,Urban,Graduate,Male,Private,Yes
7316.0,10955.0,1814.0,Contract,24.0,Single,3.0,748.0,1.0,,4183.0,11830.0,9511.0,84.0,Business,Urban,Graduate,,Private,Yes
7317.0,6438.0,1864.0,Salaried,48.0,Married,2.0,727.0,4.0,0.3,8123.0,14955.0,,84.0,Home,Urban,Not Graduate,Male,Government,No
